"F","P","S","t","tc","replicate_no","space_replicate","dyad_mean_leave_size","dyad_sd_ls","dyad_cv_ls","dyad_mean_leave_times","hyp_mean_leave_size","hyp_sd_ls","hyp_cv_ls","hyp_mean_leave_times","comb_leave_size","fam_combo","replicate_unique"
20,10,2,0.05,0.2,17,3,5.35294117647059,4.72944468820849,0.883522634060927,87.6470588235294,10.1111111111111,9.7139647472652,0.960721788191064,23.2222222222222,4.75816993464052,"20_10_2","20_10_2_0.05_0.2_17"
20,10,2,0.05,0.2,17,4,3.8695652173913,4.23518109332773,1.09448500164649,117.565217391304,7.41666666666667,10.4050541332158,1.40292864717517,224.083333333333,3.54710144927536,"20_10_2","20_10_2_0.05_0.2_17"
20,10,2,0.05,0.2,17,5,3.06451612903226,2.39353969218489,0.78104979429191,200.451612903226,14.8333333333333,16.448910804873,1.10891533515998,83.1666666666667,11.7688172043011,"20_10_2","20_10_2_0.05_0.2_17"
20,10,2,0.05,0.2,18,1,3.13793103448276,2.16669824405434,0.690486253599736,157,14.1666666666667,15.0521316319871,1.06250340931674,8.5,11.0287356321839,"20_10_2","20_10_2_0.05_0.2_18"
20,10,2,0.05,0.2,18,2,3,2.32538328182848,0.775127760609494,284.928571428571,5.8,11.8091973841215,2.03606851450371,129.533333333333,2.8,"20_10_2","20_10_2_0.05_0.2_18"
20,10,2,0.05,0.2,18,3,3.13793103448276,3.23732846132462,1.0316761030595,84.1724137931034,6.5,9.09564561923832,1.39933009526743,85.5,3.36206896551724,"20_10_2","20_10_2_0.05_0.2_18"
20,10,2,0.05,0.2,18,4,3.69565217391304,2.65321044994542,0.717927533514644,102.652173913043,6.07142857142857,5.44149704675929,0.896246572407413,52.2857142857143,2.37577639751553,"20_10_2","20_10_2_0.05_0.2_18"
20,10,2,0.05,0.2,18,5,3.66666666666667,2.79232903671386,0.761544282740144,95.4166666666667,7.75,14.1493655495413,1.82572458703758,60,4.08333333333333,"20_10_2","20_10_2_0.05_0.2_18"
20,10,2,0.05,0.2,19,1,3.33333333333333,2.36968027703836,0.710904083111509,117.888888888889,6.42857142857143,8.21550397081673,1.27796728434927,47.9285714285714,3.0952380952381,"20_10_2","20_10_2_0.05_0.2_19"
20,10,2,0.05,0.2,19,2,3.21428571428571,2.36262789749266,0.735039790331049,115.785714285714,6.76923076923077,4.90159576318172,0.724099374106391,82.4615384615385,3.55494505494505,"20_10_2","20_10_2_0.05_0.2_19"
20,10,2,0.05,0.2,19,3,3.46153846153846,2.24910238505532,0.649740689015982,77.4615384615385,17.8,17.0058813355851,0.955386591886801,11,14.3384615384615,"20_10_2","20_10_2_0.05_0.2_19"
20,10,2,0.05,0.2,19,4,2.90909090909091,2.15585882486012,0.741076471045667,167.909090909091,8.72727272727273,10.4220046928689,1.19418803772456,40.2727272727273,5.81818181818182,"20_10_2","20_10_2_0.05_0.2_19"
20,10,2,0.05,0.2,19,5,2.78787878787879,2.48442115689923,0.891151067148635,239.151515151515,3.76923076923077,3.90187331734583,1.03519088011216,96.3846153846154,0.981351981351981,"20_10_2","20_10_2_0.05_0.2_19"
20,10,2,0.05,0.2,2,1,3.40909090909091,1.94346501822294,0.570083072012061,132.954545454545,6.25,7.7121509792841,1.23394415668546,201,2.84090909090909,"20_10_2","20_10_2_0.05_0.2_2"
20,10,2,0.05,0.2,2,2,3.79166666666667,3.05000593964734,0.804397170896002,65.4166666666667,6.5,6.66506390990191,1.02539444767722,55,2.70833333333333,"20_10_2","20_10_2_0.05_0.2_2"
20,10,2,0.05,0.2,2,3,5.70588235294118,4.36984990992758,0.765849984214113,212.294117647059,15.2,21.5684955432687,1.41897996995189,13,9.49411764705882,"20_10_2","20_10_2_0.05_0.2_2"
20,10,2,0.05,0.2,2,4,4.04545454545455,3.41533338994924,0.844239714369475,75.2272727272727,8,11.7813411800185,1.47266764750231,164.090909090909,3.95454545454545,"20_10_2","20_10_2_0.05_0.2_2"
20,10,2,0.05,0.2,2,5,3.0625,2.44866652321942,0.799564579010423,80.09375,8.72727272727273,13.5874273436211,1.55689271645658,11.6363636363636,5.66477272727273,"20_10_2","20_10_2_0.05_0.2_2"
20,10,2,0.05,0.2,20,1,4.6,3.81686010388534,0.829752196496812,99.8,8.36363636363636,11.9354323530631,1.4270625639532,65.5454545454545,3.76363636363636,"20_10_2","20_10_2_0.05_0.2_20"
20,10,2,0.05,0.2,20,2,2.87878787878788,2.28797912683846,0.794771696691255,126.484848484848,7.41666666666667,12.9717058059128,1.74899404124667,119.583333333333,4.53787878787879,"20_10_2","20_10_2_0.05_0.2_20"
20,10,2,0.05,0.2,20,3,3.65384615384615,3.67632759902931,1.00615281657644,220.576923076923,7.5,7.72834217198441,1.03044562293125,66.9166666666667,3.84615384615385,"20_10_2","20_10_2_0.05_0.2_20"
20,10,2,0.05,0.2,20,4,3.72222222222222,2.6302662704743,0.706638699530408,69.7222222222222,8.9,10.1811372427424,1.14394800480251,324.2,5.17777777777778,"20_10_2","20_10_2_0.05_0.2_20"
20,10,2,0.05,0.2,20,5,3.84615384615385,3.24582572165922,0.843914687631398,192.923076923077,9.18181818181818,13.1058626714778,1.42737118204214,84.9090909090909,5.33566433566433,"20_10_2","20_10_2_0.05_0.2_20"
20,10,2,0.05,0.2,21,1,3.76666666666667,3.22365538216921,0.855837712080321,351.666666666667,4.68421052631579,6.41225070192421,1.36890745321977,90.6315789473684,0.917543859649123,"20_10_2","20_10_2_0.05_0.2_21"
20,10,2,0.05,0.2,21,2,4.14285714285714,4.23421438150827,1.02205174726062,65.2857142857143,9.55555555555556,12.4911079483678,1.30720897134082,45.5555555555556,5.41269841269841,"20_10_2","20_10_2_0.05_0.2_21"
20,10,2,0.05,0.2,21,3,3.91304347826087,3.36982658682853,0.861177905522847,105.782608695652,8.18181818181818,7.97268062596492,0.97443874317349,90.4545454545455,4.26877470355731,"20_10_2","20_10_2_0.05_0.2_21"
20,10,2,0.05,0.2,21,4,4.27272727272727,3.29764444330478,0.771789125028778,77.9545454545455,15.6666666666667,22.4113066702204,1.43050893639705,51.8333333333333,11.3939393939394,"20_10_2","20_10_2_0.05_0.2_21"
20,10,2,0.05,0.2,21,5,3.25806451612903,2.47612253244845,0.75999800500893,99.3548387096774,49.5,65.7609306503489,1.328503649502,12.5,46.241935483871,"20_10_2","20_10_2_0.05_0.2_21"
20,10,2,0.05,0.2,22,1,3.13793103448276,2.32569709873704,0.741156218278837,266.689655172414,4.55,9.14488640544108,2.00986514405298,274,1.41206896551724,"20_10_2","20_10_2_0.05_0.2_22"
20,10,2,0.05,0.2,22,2,4.64285714285714,3.22507347220166,0.694631209397282,67.1428571428571,6.5,5.35931173027118,0.824509496964796,43.7,1.85714285714286,"20_10_2","20_10_2_0.05_0.2_22"
20,10,2,0.05,0.2,22,3,2.8125,2.37510610968396,0.844482172332074,184,3.8695652173913,3.92317528894977,1.01385428815556,116.739130434783,1.0570652173913,"20_10_2","20_10_2_0.05_0.2_22"
20,10,2,0.05,0.2,22,4,3.06896551724138,2.96323947350529,0.965549940805094,186.689655172414,4.2,3.88790296608393,0.925691182400935,70.4,1.13103448275862,"20_10_2","20_10_2_0.05_0.2_22"
20,10,2,0.05,0.2,22,5,3.33333333333333,2.36968027703836,0.710904083111509,115.37037037037,8.18181818181818,13.4448367920044,1.64325783013388,29.0909090909091,4.84848484848485,"20_10_2","20_10_2_0.05_0.2_22"
20,10,2,0.05,0.2,23,1,3.41379310344828,2.8223247937435,0.826741606248097,119.896551724138,5.5,10.0190994076901,1.82165443776184,51.7222222222222,2.08620689655172,"20_10_2","20_10_2_0.05_0.2_23"
20,10,2,0.05,0.2,23,2,3.3125,3.31601684886182,1.00106169022244,165.15625,5.94117647058824,5.01834868551516,0.844672551027305,48.5882352941176,2.62867647058824,"20_10_2","20_10_2_0.05_0.2_23"
20,10,2,0.05,0.2,23,3,3.07142857142857,2.01712247243024,0.656737549163333,163,4.83333333333333,6.19534929936775,1.28179640676574,140,1.76190476190476,"20_10_2","20_10_2_0.05_0.2_23"
20,10,2,0.05,0.2,23,4,3.52941176470588,2.67689659887518,0.758454036347968,154.5,9,16.1802348561447,1.79780387290497,55.0909090909091,5.47058823529412,"20_10_2","20_10_2_0.05_0.2_23"
20,10,2,0.05,0.2,23,5,3.25,2.32659482468712,0.715875330672959,110.041666666667,8.66666666666667,9.04157066001256,1.04325815307837,17.7777777777778,5.41666666666667,"20_10_2","20_10_2_0.05_0.2_23"
20,10,2,0.05,0.2,24,1,2.9,2.41189580606426,0.831688208987674,352.1,3.95454545454545,3.21421356340378,0.812789636722795,62.1818181818182,1.05454545454545,"20_10_2","20_10_2_0.05_0.2_24"
20,10,2,0.05,0.2,24,2,2.51428571428571,2.02006739216977,0.803435894612975,118.142857142857,5.47058823529412,10.1434563084953,1.85418018542387,119.235294117647,2.9563025210084,"20_10_2","20_10_2_0.05_0.2_24"
20,10,2,0.05,0.2,24,3,2.75,2.29128784747792,0.833195580901062,199.85,4,4.78780502141398,1.1969512553535,353.142857142857,1.25,"20_10_2","20_10_2_0.05_0.2_24"
20,10,2,0.05,0.2,24,4,3.80952380952381,4.15474484919408,1.09062052291345,177.904761904762,6.66666666666667,7.76159933534476,1.16423990030171,53.3333333333333,2.85714285714286,"20_10_2","20_10_2_0.05_0.2_24"
20,10,2,0.05,0.2,24,5,3.84,4.70531614240744,1.2253427454186,394.32,4.08695652173913,5.08932075730652,1.24525933423457,141.869565217391,0.246956521739131,"20_10_2","20_10_2_0.05_0.2_24"
20,10,2,0.05,0.2,25,1,2.96666666666667,2.87058006072945,0.967611256425656,328.933333333333,7.41666666666667,6.6120871870913,0.8915173735404,33.3333333333333,4.45,"20_10_2","20_10_2_0.05_0.2_25"
20,10,2,0.05,0.2,25,2,3.70588235294118,3.36226305250267,0.907277331627706,229,5.21052631578947,6.35591541941155,1.2198221512002,150.526315789474,1.5046439628483,"20_10_2","20_10_2_0.05_0.2_25"
20,10,2,0.05,0.2,25,3,3.23076923076923,3.63072805850532,1.12379678001355,232.564102564103,5.29411764705882,5.7745639000096,1.0907509588907,65.8823529411765,2.06334841628959,"20_10_2","20_10_2_0.05_0.2_25"
20,10,2,0.05,0.2,25,4,3.31578947368421,2.80062988241299,0.844634408981694,219.868421052632,11.5,14.010200365652,1.21827829266539,79.75,8.18421052631579,"20_10_2","20_10_2_0.05_0.2_25"
